TBESH - Translators Brief lexicon of Extended Strongs for Hebrew - STEPBible.org CC BY
See also
TFBDB - Translators Formatted full BDB lexicon - STEPBible.org CC BY (not yet available)
========================================================
Extended Strongs for Hebrew is backward compatible with original Strong and extended to include all entries in BDB (compatible with OpenScriptures) and all prefixes, suffixes, personal pronoun endings and punctuation (as tagged in Tyndale House texts) 
The Brief lexicon is based on Abridged BDB by Online Bible, and edited to conform with the extended Strongs. This is provided  for guidence only. Permission should be gained from Online Bible before these definitions are applied in any project. 
The Full lexicon is edited from the Full BDB by Tyndale House, formatted to make it easy to read, with expansion of abbreviations and revealing bibliographic details on hover. 

	==============================================================												
	Data created by www.STEPBible.org based on work at Tyndale House Cambridge (CC BY 4.0)												
	==============================================================												
	This licence allows you to:												
	* Include any part of this data in software or publications without requesting permission 												
	* Download the data and reformat it for your application, without changing the data												
	* Send any proposed corrections to STEPBibleATGmail.com. to be verified 												
	  (You MAY make changes yourself, but you should include a note of changes that can be viewed by those who use your new data)												
	* Refer others to github.com/STEPBible as the source of the data. Please do not redistribute it yourself. 												
	  (Updates or corrections are easier to implement when the data is distributed from a single source)												
	* We'd love to hear about your project when you make it available. Email us at STEPBibleATGmail.com..												
	==============================================================												

FIELD DESCRIPTIONS:
==============

eStrong#	These Extended Strong Numbers are mapped to BDB (and thereby to other modern lexicons) by OpenScriptures.org. This adds about 800 words which are found in modern lexicons but were not differentiated by Strong. 
	Numbers beyond 9000 include non-lexical prefixes and suffixed. They were created by Tyndale House, Cambridge. 
dStrong#	These Disambiguated Strong numbers differentiates distinct sub-meaning of words, and distinct indivuduals with the same name - see TinyURL.com/DisambiguatedStrongs. They are designed to be backward compatible with software that uses Strongs numbers. 
uStrong#	These Unified Strong numbers link together dStrong numbers that can be regarded as a single word, such as Aramaic & Hebrew versions or different spellings of the same word, and alternate names of the same individual or place. 

Gloss	These were created by Tyndale scholars

Hebrew form	These are based on BDB, then normalised. 

Transliteration	

Morph	These were created by Tyndale scholars as a simple grammatical value of the main word represented as Language:Type-Gender-Extra. 
	Language:Type-Gender-Extra.   Language is A=Aramaic, H=Hebrew, G=Greek and n+Name (which is not language specific). 
	Type is A=Adjective, Adv=Adverb, Art=Article, Cond=Conditional, Conj=Conjunction, Cor=Correlative, DemP=Demonstrative Pn, ImpP=Impersonal Pn, Intg=Interogative, Intj=Interjection, N=Noun, Neg=Negative, Part=Particle, Prep=Preposition, PerP=Personal Pn, PosP=Possessive Pn, RefP=Reflexive Pn, RelP=Relative Pn, V=Verb. 
	Gender is F=Female, M=Male, N=Neuter, C=Common and P or S is optionally added for Plural Singular
	Extra for Names is L=Location, P=Person, LG/PG=Gentilic, T=Title (i.e. any other capitalised nouns such as titles, months, gods, planets etc)
(notes re Morph) 	Location is only used for places not named after people - eg: Israel = N:N-M-P (for the Person, and nation); Jerusalem = N:N--L; Canaanite is N:N-M-LG; Israelitess is N:N-F-PG
	Location is a geographical entity such as river, mountain or city eg "Dan", but Gentilic is used for Amon, Syria, Judah, or the tribal area of Dan. The idea is that someone from Dan is probably related to Dan unless he is called a Hittite, but someone from Jerusalem or the city of Dan could be from anywhere even though he is named after the city. So a "Shulemite" (who is prob from Salem ie Shalem aka Jerusalem) is dark-skinned and perhaps not a native from the area.
	Title is a misc category that incl names of gods, musical term & months and offices such as Pharaoh unless referring to an individual eg Pharaoh Necho who is N:N-M-P
	When F or M occ with L or T it refers to the gender of that person, not the location, so Jerusalem = N:N--L, Jerusalemites = N:N-G-L, Jerusalemitess = N:N-F-L 
	When Gentilics related to a person the STEP_LexicalTag points to the Person eg Danites => Dan.  When Gentilics point to a place, the STEP_LexicalTag points to that place, eg Gileadites => Gilead. When there is no numbered tag for the person or place, we probably aren't sure what it is, so the STEP_LexicalTag doesn't have anywhere different to point, eg. Girgashites. Some very common Gentilics (eg Levite) have gained a meaning of their own which may be related to a person but much less so - so the STEP_LexicalTag does not redirect to the entry for that person. 
	Odd ones: Jew=N:N-G-P, Jewish=N:A, Jewess+Ammonitess=N:N-G-P-F, Canaanite-trader=N:N-G-P / N:N-G-T, Chaldean-magi=N:N-G-L / N:N-G-T, Nephusim=N:N-G-T, Rephaim=N:N-G-P / N:N-G-T, Shulamite+Shunammite+Carmelitess+Jezreelitess=N:N-F-L

Meaning	These are based on the Abridged BDB by Online Bible, and edited to conform with the extended Strongs. They are for guidence only. Permission should be gained from Online Bible before these are applied in any project. 
	These defs refer to J. Green's A Concise Lexicon of the Biblical Languages (CLBL) and Harris, Archer, & Waltke's Theological Wordbook of the Old Testament (TWOT),)
	These definitions were edited to align with the eStrongs by Tyndale House Cambridge. Alignment with dStrongs is not yet completed. 


eStrong#	dStrong	uStrong	Hebrew	Transliteration	Morph	Gloss	Meaning
H1073	H1073 = a Spelling of	H1063	בִּכּוּרָה	bak.ku.rah	H:N-F	firstfruit	1) first ripe fig, early fig<br>2) (TWOT) firstfruits
H1074	H1074 =	H1074	בֹּֽכְרוּ	bo.khe.ru	N:N-M-P	Bocheru	A man of the tribe of Benjamin living at the time of Divided Monarchy, first mentioned at 1Ch.8.38; <br> son of: Azel (H0682A); <br> brother of: Azrikam (H5840H), Ishmael (H3458I), Sheariah (H8187), Obadiah (H5662J) and Hanan (H2605H) <BR> § Bocheru = "firstborn"<br> a Benjamite<br>
H1075	H1075 =	H1075	בִּכְרִי	bikh.ri	N:N-M-P	Bichri	A man living at the time of United Monarchy, first mentioned at 2Sa.20.1; <br> father of: Sheba (H7652A)<BR>Also named: <i>be.ri</i> (בֵּרִים "Bichrite" H1276) <BR> § Bichri = "youthful"<br>1) a Benjamite, father of Sheba<br>adj<br>2) (BDB) the Bichrites<br>
H1076	H1076 = a group of	H1071H	בַּכְרִי	bakh.ri	N:N--PG	Becherite	Someone descended from Becher who was a man of the tribe of Ephraim living at the time of Egypt and Wilderness, only mentioned at Num.26.35; <br> son of: Ephraim (H0669); <br> brother of: Shuthelah (H7803), Tahan (H8465), Ezer (H5827), Elead (H0496) and Beriah (H1283H)<BR>Group of <i>be.kher</i> (בֶּ֫כֶר "Becher" H1071H) <BR> § Bachrites = "a dromedary: first-born"<br> one of the family of Becher<br>
H1077	H1077 =	H1077	בַּל	bal	H:Neg	not	not, hardly, else
H1078	H1078 =	H1078	בֵּל	bel	N:N-M-T	Bel	 <BR> § Bel = "lord"<br> a chief Babylonian deity<br>
H1079	H1079 = in Aramaic of	H3820A	בָּל	bal	A:N-M	mind	mind, heart<BR>Aramaic of <i>lev</i> (לֵב "heart" H3820A)
H1080	H1080 = in Aramaic of	H1086	בְּלָא	be.la	A:V	to wear out	1) (Pael) to wear away, wear out<br>1a) to harass constantly (fig.)
H1081	H1081 =	H1081	בַּלְאֲדָן	bal.a.dan	N:N-M-P	Baladan	A man living at the time of Divided Monarchy, first mentioned at 2Ki.20.12; <br> son of: Baladan (H1081); <br> father of: Merodach-baladan (H1255)  <BR> § Baladan = "Bel (is his) lord)"<br> the father of Merodach-baladan to whom Hezekiah revealed the riches of his treasures<br>
H1082	H1082 =	H1082	בָּלַג	ba.lag	H:V	be cheerful	1) to gleam, smile<br>1a) (Hiphil) only<br>1a1) to show a smile, look pleasant<br>1a2) to cause to burst
H1083	H1083G =	H1083G	בִּלְגָּה	bil.gah	N:N-M-P	Bilgah	A man living at the time of Divided Monarchy, only mentioned at 1Ch.24.14<BR> § Bilgah = "cheerfulness"<br>1) a priest of the 15th course, in David's time<br>2) a priest accompanying Zerubbabel
H1083	H1083H =	H1083H	בִּלְגָּה	bil.gah	N:N-M-P	Bilgah	A man living at the time of Exile and Return, first mentioned at Neh.10.8; also called Bilgai at Neh.10.8; <BR>Also named: <i>bil.gay</i> (בִּלְגַּי "Bilgai" H1084)<BR> § Bilgah = "cheerfulness"<br>1) a priest of the 15th course, in David's time<br>2) a priest accompanying Zerubbabel
H1084	H1084 = a Name of	H1083H	בִּלְגַּי	bil.gay	N:N-M-P	Bilgai	A man living at the time of Exile and Return, first mentioned at Neh.10.8; also called Bilgai at Neh.10.8; <BR>Another name of <i>bil.gah</i> (בִּלְגָּה "Bilgah" H1083H) <BR> § Bilgai = "my cheerfulness"<br> a priest who covenanted with Nehemiah<br>
H1085	H1085 =	H1085	בִּלְדַּד	bil.dad	N:N-M-P	Bildad	A man living at the time of the Patriarchs, first mentioned at Job.2.11 <BR> § Bildad = "confusing (by mingling) love"<br> the second friend of Job<br>
H1086	H1086 =	H1086	בָּלָה	ba.lah	H:V	to become old	1) to wear out, become old<br>1a) (Qal) to wear out<br>1b) (Piel)<br>1b1) to wear out<br>1b2) to wear out by use, use up completely<br>1b3) to enjoy, use to the full<BR>Aramaic equivalent: <i>be.la</i> (בְּלָא "to wear out" H1080)
H1087	H1087 =	H1087	בָּלֶה	ba.leh	H:A	old	worn out, old
H1088	H1088 =	H1088	בָּלָה	ba.lah	N:N--L	Balah	 <BR> § Balah = "waxed old"<br> a place in Simeon<br>
H1089	H1089 =	H1089	בָּלַהּ	ba.lah	H:V	to trouble	(Piel) to trouble
H1090a	H1090A =	H1090A	בִּלְהָה	bil.hah	N:N-F-P	Bilhah	A woman living at the time of the Patriarchs, first mentioned at Gen.29.29; married to Israel (H3478); <br> mother of: Dan (H1835H) and Naphtali (H5321)<BR> § Bilhah = "troubled"<br> Rachel's handmaid whom she gave to Jacob as a concubine, mother to two of Jacob's children, Dan and Naphtali
H1090b	H1090B =	H1090B	בִּלְהָה	bil.hah	N:N--L	Bilhah	<BR> § Bilhah = "troubled"<br>n prloc<br> a city in Simeon
H1091	H1091 =	H1091	בַּלָּהָה	bal.la.hah	H:N-F	terror	terror, destruction, calamity, dreadful event
H1092	H1092G =	H1092G	בִּלְהָן	bil.han	N:N-M-P	Bilhan	A man living at the time of the Patriarchs, first mentioned at Gen.36.27; <br> son of: Ezer (H0687); <br> brother of: Zaavan (H2190) and Akan (H3292)<BR> § Bilhan = "their decrepitude"<br>1) a descendant of Esau<br>2) a Benjamite
H1092	H1092H =	H1092H	בִּלְהָן	bil.han	N:N-M-P	Bilhan	A man of the tribe of Benjamin living at the time of Divided Monarchy, first mentioned at 1Ch.7.10; <br> son of: Jediael (H3043); <br> father of: Jeush (H3266H), Benjamin (H1144H), Ehud (H0164H), Chenaanah (H3668H), Zethan (H2133), Tarshish (H8659I) and Ahishahar (H0300)<BR> § Bilhan = "their decrepitude"<br>1) a descendant of Esau<br>2) a Benjamite
H1093	H1093 =	H1093	בְּלוֹ	be.lo	A:N-M	tribute	tribute
H1094	H1094 =	H1094	בְּלוֹא	be.lo	H:N-M	old	worn out things, rags
H1095	H1095 = in Hebrew of	H1840G	בֵּלְטְשַׁאצַּר	be.le.te.shats.tsar	N:N-M-P	Belteshazzar	A man living at the time of Exile and Return, first mentioned at Ezk.14.14; also called Belteshazzar at Dan.1.7; 2.26; 4.8,9,18,19; 5.12; 10.1; <BR>Another name of <i>da.niy.yel</i> (דָּנִיֵּאל, דָּנִאֵל "Daniel" H1840G) <BR> § Belteshazzar = "lord of the straitened's treasure"<br>1) the 4th of the greater prophets, taken as hostage in the first deportation to Babylon; because of the gift of God of the interpretation of dreams, he became the 2nd in command of the Babylon empire and lasted through the end of the Babylonian empire and into the Persian empire. His prophecies are the key to the understanding of end time events. Noted for his purity and holiness by contemporary prophet, Ezekiel<br>1a) also, 'Daniel' (H1840 or H1841)<br>
H1096	H1096 = in Aramaic of	H1840G	בֵּלְטְשַׁאצַּר	be.le.te.shats.tsar	N:N-M-P	Belteshazzar	A man living at the time of Exile and Return, first mentioned at Ezk.14.14; also called Belteshazzar at Dan.1.7; 2.26; 4.8,9,18,19; 5.12; 10.1; <BR>Aramaic of <i>da.niy.yel</i> (דָּנִיֵּאל, דָּנִאֵל "Daniel" H1840) <BR> § Belteshazzar = "lord of the straitened's treasure"<br>1) the 4th of the greater prophets, taken as hostage in the first deportation to Babylon; because of the gift of God of the interpretation of dreams, he became the 2nd in command of the Babylon empire and lasted through the end of the Babylonian empire and into the Persian empire. His prophecies are the key to the understanding of end time events. Noted for his purity and holiness by contemporary prophet, Ezekiel<br>1a) also, 'Daniel' (H1840 or H1841)<br>
H1097	H1097 =	H1097	בְּלִי	be.li	H:Neg	without	subst<br>1) wearing out<br>adv of negation<br>2) without, no, not
H1098	H1098 =	H1098	בְּלִיל	be.lil	H:N-M	fodder	fodder
H1099	H1099 = combination of	H1097 (H1097+H4100)	בְּלִי־מָה	be.li.mah	H:N-M	nothing	nothingness
H1100	H1100G = a Name of	H7854	בְּלִיַּ֫עַל	be.liy.ya.al	H:N-M	Belial	<BR>A name like <i>sa.tan</i> (שָׂטָן "Satan" H7854)<BR> This name means  worthless, base, wicked
H1100	H1100H = a Meaning of	H1100I	בְּלִיַּ֫עַל	be.liy.ya.al	H:N-M	Belial: destruction	: destruction<br>1) worthlessness<br>1a) worthless, good for nothing, unprofitable, base fellow<br>1b) wicked<br>1c) ruin, destruction (construct)
H1100	H1100I =	H1100I	בְּלִיַּ֫עַל	be.liy.ya.al	H:N-M	Belial: worthless	: worthless<br>1) worthlessness<br>1a) worthless, good for nothing, unprofitable, base fellow<br>1b) wicked<br>1c) ruin, destruction (construct)<BR>Also means: <i>be.liy.ya.al</i> (בְּלִיַּ֫עַל ": destruction" H1100H)
H1101a	H1101A =	H1101A	בָּלַל	ba.lal	H:V	to mix	1) to mix, mingle, confuse, confound<br>1a) (Qal)<br>1a1) to mingle, confuse<br>1a2) to mix<br>1b) (Hithpoel) to mix oneself (among others)<br>1c) (Hiphil) to fade away
H1101b	H1101B =	H1101B	בָּלַל	ba.lal	H:V	to feed	to give provender, feed (animals)
H1102	H1102 =	H1102	בָּלַם	ba.lam	H:V	to hold in	(Qal) to curb, hold in, restrain
H1103	H1103 =	H1103	בָּלַס	ba.las	H:V	to gather/tend figs	(Qal) to gather figs, tend sycamore trees
H1104	H1104 =	H1104	בָּלַע	ba.la	H:V	to swallow up	1) to swallow down, swallow up, engulf, eat up<br>1a) (Qal)<br>1a1) to swallow down<br>1a2) to swallow up, engulf<br>1b) (Niphal) to be swallowed up<br>1c) (Piel)<br>1c1) to swallow<br>1c2) to swallow up, engulf<br>1c3) squandering (fig.)<br>1d) (Pual) to be swallowed up<br>1e) (Hithpael) to be ended
H1105	H1105 =	H1105	בֶ֫לַע	be.la	H:N-M	swallowing	1) a swallowing, devouring (fig. for ruin)<br>2) a thing swallowed
H1106a	H1106A =	H1106A	בֶּ֫לַע	be.la	N:N-M-P	Bela	A man of the tribe of Benjamin living at the time of Egypt and Wilderness, first mentioned at Gen.46.21; <br> son of: Benjamin (H1144); <br> brother of: Becher (H1071), Ashbel (H0788), Gera (H1617), Naaman (H5283), Ehi (H0278), Rosh (H7220), Muppim (H4649), Huppim (H2650H), Ard (H0714), Ahiram (H0297) and Jediael (H3043); <br> father of: Ard (H0714H), Naaman (H5283H), Ezbon (H0675H), Uzzi (H5813I), Uzziel (H5816I), Jerimoth (H3406), Iri (H5901), Addar (H0146H), Gera (H1617I), Abihud (H0031), Abishua (H0050H) and Ahoah (H0265)<BR>Also named: <i>bal.i</i> (בַּלְעִי "Belaite" H1108)<BR> § Bela = "destruction"<br>1) a king of Edom<br>2) first son of Benjamin<br>3) a son of Ahaz, a Reubenite
H1106b	H1106B = a Name of	H6820	בֶּ֫לַע	be.la	N:N--L	Bela	Bela = "destruction"<br> one of the five cities of the plain which was spared at the intercession of Lot, and received the name of Zoar<BR>Another name of <i>tso.ar</i> (צֹ֫עַר "Zoar" H6820)
H1106a	H1106G =	H1106G	בֶּ֫לַע	be.la	N:N-M-P	Bela	A man living at the time of the Patriarchs, first mentioned at Gen.36.32; <br> son of: Beor (H1160)<BR> § Bela = "destruction"<br> one of the five cities of the plain which was spared at the intercession of Lot, and received the name of Zoar
H1106a	H1106H =	H1106H	בֶּ֫לַע	be.la	N:N-M-P	Bela	A man of the tribe of Reuben  living at the time of Divided Monarchy, only mentioned at 1Ch.5.8; <br> son of: Azaz (H5811)<BR> § Bela = "destruction"<br> one of the five cities of the plain which was spared at the intercession of Lot, and received the name of Zoar
H1107	H1107 =	H1107	בִּלְעֲדֵי	bil.a.de	H:A	beside	apart from, except, without, besides
H1108	H1108 = a group of	H1106A	בַּלְעִי	bal.i	N:N--PG	Belaite	Someone descended from Bela who was a man of the tribe of Benjamin living at the time of Egypt and Wilderness, first mentioned at Gen.46.21; <br> son of: Benjamin (H1144); <br> brother of: Becher (H1071), Ashbel (H0788), Gera (H1617), Naaman (H5283), Ehi (H0278), Rosh (H7220), Muppim (H4649), Huppim (H2650H), Ard (H0714), Ahiram (H0297) and Jediael (H3043); <br> father of: Ard (H0714H), Naaman (H5283H), Ezbon (H0675H), Uzzi (H5813I), Uzziel (H5816I), Jerimoth (H3406), Iri (H5901), Addar (H0146H), Gera (H1617I), Abihud (H0031), Abishua (H0050H) and Ahoah (H0265)<BR>Group of <i>be.la</i> (בֶּ֫לַע "Bela" H1106A) <BR> § Belaites = "swallowing"<br> descendants of Bela<br>
H1109a	H1109A =	H1109A	בִּלְעָם	bil.am	N:N-M-P	Balaam	A man living at the time of Egypt and Wilderness, first mentioned at Num.22.5; <br> son of: Beor (H1160H)<BR>Also named: <i>Balaam</i> (Βαλαάμ "Balaam" G0903)<BR> § Balaam = "not of the people"<br> the son of Beor, a man endowed with the gift of prophecy
H1109b	H1109B = a Name of	H2991	בִּלְעָם	bil.am	N:N--L	Bileam	Balaam = "not of the people"<br> a town in Manasseh<BR>Another name of <i>yiv.le.am</i> (יִבְלְעָם "Ibleam" H2991)
H1110	H1110 =	H1110	בָּלַק	ba.laq	H:V	to waste	1) to waste, lay waste, devastate<br>1a) (Poel) to make waste<br>1b) (Pual) devastated (participle)
H1111	H1111 =	H1111	בָּלָק	ba.laq	N:N-M-P	Balak	A man of the Moabites living at the time of Egypt and Wilderness, first mentioned at Num.22.2; <br> son of: Zippor (H6834)<BR>Also named: <i>Balak</i> (Βαλάκ "Balak" G0904) <BR> § Balak = "devastator"<br> a king of Moab who hired Balaam to curse Israel<br>
H1112	H1112 =	H1112	בֵּֽלְאשַׁצַּר, בֵּלְשַׁאצַּר	be.le.shats.tsar	N:N-M-P	Belshazzar	A man living at the time of Exile and Return, first mentioned at Dan.5.1; <br> son of: Nebuchadnezzar (H5019)<BR>Also named: <i>be.le.shats.tsar</i> (בֵּֽלְאשַׁצַּר, בֵּלְשַׁאצַּר "Belshazzar" H1113) <BR> § Belshazzar = "Bel protect the king"<br> king of Babylon at the time of its fall; he to whom Daniel interpreted the writing on the wall<br>
H1113	H1113 = in Aramaic of	H1112	בֵּֽלְאשַׁצַּר, בֵּלְשַׁאצַּר	be.le.shats.tsar	N:N-M-P	Belshazzar	A man living at the time of Exile and Return, first mentioned at Dan.5.1; <br> son of: Nebuchadnezzar (H5019)<BR>Aramaic of <i>be.le.shats.tsar</i> (בֵּֽלְאשַׁצַּר, בֵּלְשַׁאצַּר "Belshazzar" H1112) <BR> § Belshazzar = "Bel protect the king"<br> king of Babylon at the time of its fall; he to whom Daniel interpreted the writing on the wall<br>
H1114	H1114 =	H1114	בִּלְשָׁן	bil.shan	N:N-M-P	Bilshan	A man living at the time of Exile and Return, first mentioned at Ezr.2.2 <BR> § Bilshan = "in slander"<br> an exile who returned with Zerubbabel<br>
H1115	H1115 =	H1115	בִּלְתִּי	bil.ti	H:Cond	lest	subst<br>1) not, except<br>adv<br>2) not<br>3) except (after preceding negation)<br>conj<br>4) except (after an implied or expressed negation)<br>with prep<br>5) so as not, in order not<br>6) an account of not, because...not<br>7) until not
H1116	H1116 =	H1116	בָּמָה	ba.mah	H:N-F	high place	1) high place, ridge, height, bamah (technical name for cultic platform)<br>1a) high place, mountain<br>1b) high places, battlefields<br>1c) high places (as places of worship)<br>1d) funeral mound?
H1117	H1117 = a Name of	H1391	בָּמָה	ba.mah	N:N--L	Bamah	Bamah = "high place"<br> a place in Palestine (of places of idolatrous worship)<BR>Another name of <i>giv.on</i> (גִּבְעוֹן "Gibeon" H1391) 
H1118	H1118 =	H1118	בִּמְהָל	bim.hal	N:N-M-P	Bimhal	A man of the tribe of Asher living before Israel's Monarchy, only mentioned at 1Ch.7.33; <br> son of: Japhlet (H3310); <br> brother of: Pasach (H6457) and Ashvath (H6220) <BR> § Bimhal = "in circumcision: in weakness (by mixture)"<br> a descendant of Asher<br>
H1119	H1119 =	H1119	בְּמוֹ	be.mo	H:Prep	in/at/by	in, at, by
H1120	H1120G =	H1120G	בָּמוֹת	ba.mot	N:N--L	Bamoth	<BR> § Bamoth = "high places" or "great high place"<br> a town on the river Arnon in Moab
H1120	H1120H =	H1120H	בָּמוֹת	ba.mot	N:N--L	Bamoth	<BR> § Bamoth = "high places" or "great high place"<br> a town on the river Arnon in Moab
H1121a	H1121A =	H1121A	בֵּן	ben	H:N-M	son: child	: child/son
H1121b	H1121B =	H1121B	בְּנוֹ	be.no	N:N-M-P	Beno	A man of the tribe of Levi living at the time of Divided Monarchy, first mentioned at 1Ch.24.26; <br> son of: Jaaziah (H3269); <br> brother of: Shoham (H7719), Zaccur (H2139I) and Ibri (H5681)<BR> § Beno = "his son"<br> the sons of Jaaziah and the sons of Merari by Jaahziah (his son)
H1121a	H1121G = a Meaning of	H1121A	בֵּן	ben	H:N-M	son: descendant/people	: descendant, people, tribe, nation<BR>A sub-meaning of <i>ben</i> (בֵּן ": child" H1121) <BR> § : child/son<br>
H1121a	H1121H = a Meaning of	H1121A	בֵּן	ben	H:N-M	son: young animal	: calf/lamb/young(ANIMAL)<BR>A sub-meaning of <i>ben</i> (בֵּן ": child" H1121) <BR> § : descendant<br>
H1121a	H1121I = a Meaning of	H1121A	בֵּן	ben	H:N-M	son: type of	: rebel/son(Belial)<BR>A sub-meaning of <i>ben</i> (בֵּן ": child" H1121) <BR> § : people/men/nation/tribe<br>
H1121a	H1121J = a Meaning of	H1121A	בֵּן	ben	H:N-M	son	: [inheriting]son/heir<BR>A sub-meaning of <i>ben</i> (בֵּן ": child" H1121)
H1121a	H1121K = a Meaning of	H1121A	בֵּן	ben	H:N-M	son: warrior	: warrior/son(strong)<BR>A sub-meaning of <i>ben</i> (בֵּן ": child" H1121)
H1121a	H1121L = a Meaning of	H1121A	בֵּן	ben	H:N-M	son: aged	: age[son_of](YEARS)<BR>A sub-meaning of <i>ben</i> (בֵּן ": child" H1121)
H1122	H1122 =	H1122	בֵּן	ben	N:N-M-P	Ben	A man living at the time of Divided Monarchy, only mentioned at 1Ch.15.18 <BR> § Ben = "son"<br> a Levite, one of the porters appointed by David for the ark<br>
H1123	H1123 = in Aramaic of	H1121A	בֵּן	ben	A:N-M	son	son, child<BR>Aramaic of <i>ben</i> (בֵּן ": child" H1121)
H1124	H1124 = in Aramaic of	H1129	בְּנָה	be.nah	A:V	to build	1) to build<br>1a) (P'al) to build<br>1b) (Ithp'il) to be built
H1125	H1125 =	H1125	בֶּן־אֲבִינָדָב	ben-a.vi.na.dav	N:N-M-P	Ben-Abinadab	A man living at the time of United Monarchy, only mentioned at 1Ki.4.11; <br> son of: Abinadab (H0041J); married to Taphath (H2955) <BR> § Ben-Abinadab = "son of Abinadab"<br> an officer of Solomon<br>
H1126	H1126 = a Name of	H1144G	בֶּן־אוֹנִ֑י	ben-o.ni	N:N-M-P	Ben-oni	A man of the tribe of Benjamin  living at the time of the Patriarchs, first mentioned at Gen.35.18; <br> son of: Israel (H3478) and Rachel (H7354); <br> brother of: Joseph (H3130); <br> half-brother of: Reuben (H7205), Simeon (H8095), Levi (H3878), Judah (H3063), Dan (H1835H), Naphtali (H5321), Gad (H1410), Asher (H0836), Issachar (H3485), Zebulun (H2074) and Dinah (H1783); <br> father of: Bela (H1106A), Becher (H1071), Ashbel (H0788), Gera (H1617), Naaman (H5283), Ehi (H0278), Rosh (H7220), Muppim (H4649), Huppim (H2650H), Ard (H0714), Ahiram (H0297) and Jediael (H3043); also called Jamin at 1Sa.9.1,4; 22.7; 1x<BR>Another name of <i>bin.ya.min</i> (בִּנְיָמִין "Benjamin" H1144G) <BR> § Ben-oni = "son of my sorrow"<br> the name given to Benjamin by Rachel<br>
H1127	H1127 =	H1127	בֶּן־גֶּ֫בֶר	ben-ge.ver	N:N-M-P	Ben-Geber	A man living at the time of United Monarchy, only mentioned at 1Ki.4.13; <br> son Geber (H1398) <BR> § Ben-geber = "the son of Geber" or "the son of a man"<br> an officer of Solomon
H1128	H1128 =	H1128	בֶּן־דֶּ֫קֶר	ben-de.qer	N:N-M-P	Ben-deker	A man living at the time of United Monarchy, only mentioned at 1Ki.4.9; <br> son of: Deker (H1857)<BR> § Ben-dekar = "son of stabbing" or "son of Dekar"<br> an officer of Solomon
H1129	H1129 =	H1129	בָּנָה	ba.nah	H:V	to build	1) to build, rebuild, establish, cause to continue<br>1a) (Qal)<br>1a1) to build, rebuild<br>1a2) to build a house (ie, establish a family)<br>1b) (Niphal)<br>1b1) to be built<br>1b2) to be rebuilt<br>1b3) established (of restored exiles) (fig.)<br>1b4) established (made permanent)<br>1b5) to be built up (of childless wife becoming the mother of a family through the children of a concubine)<BR>Aramaic equivalent: <i>be.nah</i> (בְּנָה "to build" H1124)
H1130	H1130G =	H1130G	בֶּן־הֲדַד	ben-ha.dad	N:N-M-P	Ben-hadad	A man living at the time of Divided Monarchy, first mentioned at 1Ki.15.18; <br> son of: Tabrimmon (H2886)<BR> § Ben-hadad = "son of [the false god] Hadad"<br>1) the king of Syria, contemporary with Asa of Judah<br>2) the son of Hazael, also king of Syria
H1130	H1130H =	H1130H	בֶּן־הֲדַד	ben-ha.dad	N:N-M-P	Ben-hadad	A man living at the time of Divided Monarchy, first mentioned at 2Ki.6.24<BR> § Ben-hadad = "son of [the false god] Hadad"<br>1) the king of Syria, contemporary with Asa of Judah<br>2) the son of Hazael, also king of Syria
H1130	H1130I =	H1130I	בֶּן־הֲדַד	ben-ha.dad	N:N-M-P	Ben-hadad	A man living at the time of Divided Monarchy, first mentioned at 2Ki.13.3; <br> son of: Hazael (H2371)<BR> § Ben-hadad = "son of [the false god] Hadad"<br>1) the king of Syria, contemporary with Asa of Judah<br>2) the son of Hazael, also king of Syria
H1131	H1131G = a Spelling of	H1137Q	בִּנּוּי	bin.nuy	N:N-M-P	Binnui	A man living at the time of Exile and Return, first mentioned at Ezr.2.10; also called Binnui at Neh.7.15; <BR>Another spelling of <i>ba.ni</i> (בָּנִי "Bani" H1137Q)<BR> § Binnui = "built up"<br>1) an exile returnee with Zerubbabel, son of Henadad, who assisted at the reparation of the wall of Jerusalem, under Nehemiah<br>2) a Levite in time of Ezra, father of Noadiah<br>3) another Levite in time of Ezra, who took a foreign wife<br>4) still another Levite in time of Ezra, who took a foreign wife
H1131	H1131H =	H1131H	בִּנּוּי	bin.nuy	N:N-M-P	Binnui	A man living at the time of Exile and Return, only mentioned at Ezr.8.33; <br> father of: Noadiah (H5129)<BR> § Binnui = "built up"<br>1) an exile returnee with Zerubbabel, son of Henadad, who assisted at the reparation of the wall of Jerusalem, under Nehemiah<br>2) a Levite in time of Ezra, father of Noadiah<br>3) another Levite in time of Ezra, who took a foreign wife<br>4) still another Levite in time of Ezra, who took a foreign wife
H1131	H1131I =	H1131I	בִּנּוּי	bin.nuy	N:N-M-P	Binnui	A man living at the time of Exile and Return, only mentioned at Ezr.10.30<BR> § Binnui = "built up"<br>1) an exile returnee with Zerubbabel, son of Henadad, who assisted at the reparation of the wall of Jerusalem, under Nehemiah<br>2) a Levite in time of Ezra, father of Noadiah<br>3) another Levite in time of Ezra, who took a foreign wife<br>4) still another Levite in time of Ezra, who took a foreign wife
